Date,Actual,Predicted,Window,ActualReturn,Error,PercentError,VolatilityPct,Trend,MarketCondition,PreviousPrice,Position,StrategyReturn,TradeChanged,TransactionCost,StrategyReturnAfterCosts,CumulativeMarketReturn,CumulativeStrategyReturn,MarketPortfolioValue,StrategyPortfolioValue,StrategyPeak,StrategyDrawdown,YearMonth
2023-10-27 00:00:00+00:00,122.1699982,121.87203,16,-0.0008995796620829832,0.29796603447265113,0.24389460494618487,40.10284291378438,-0.48285711428573563,High Volatility,122.2799988,-1,0.0008995796620829832,False,0.0,0.0008995796620829832,0.09297490321403745,-0.17930318722642102,109297.49032140375,82069.6812773579,112859.7927268424,-27.281736662414964,2023-10
2023-10-30 00:00:00+00:00,124.4599991,120.985405,16,0.01874438023851921,3.474594131738286,2.7917356233841444,40.71945414993096,-0.30476197619046275,High Volatility,122.1699982,-1,-0.01874438023851921,False,0.0,-0.01874438023851921,0.11346204039104002,-0.1946866403455898,111346.204039104,80531.33596544102,112859.7927268424,-28.644795440699433,2023-10
2023-10-31 00:00:00+00:00,124.0800018,123.46023,16,-0.0030531681082103246,0.6197738336914114,0.49949534550330044,39.48558502550472,-0.4804760190476145,High Volatility,124.4599991,-1,0.0030531681082103246,False,0.0,0.0030531681082103246,0.1100624535996153,-0.19222788327877716,111006.24535996153,80777.21167212228,112859.7927268424,-28.426936005784142,2023-10
2023-11-01 00:00:00+00:00,126.4499969,122.5736,16,0.019100540503054653,3.8763961309570334,3.0655565251002654,40.065677185061126,-0.28476170476193374,High Volatility,124.0800018,-1,-0.019100540503054653,False,0.0,-0.019100540503054653,0.13126524645551507,-0.2076567673114491,113126.5246455515,79234.32326885509,112859.7927268424,-29.794020213533383,2023-11
2023-11-02 00:00:00+00:00,127.4899979,123.811165,16,0.008224602811358395,3.6788330440429746,2.885585618197719,39.368511190886736,-0.36904798095235947,High Volatility,126.4499969,-1,-0.008224602811358395,False,0.0,-0.008224602811358395,0.1405694537819051,-0.2141734756905802,114056.94537819052,78582.65243094198,112859.7927268424,-30.371436512259336,2023-11
2023-11-03 00:00:00+00:00,129.1000061,127.51099,16,0.01262850597317322,1.5890197718750017,1.230844071877237,39.71604668332765,-0.2842857714285856,High Volatility,127.4899979,1,0.01262850597317322,True,0.001,0.01162850597317322,0.15497314194180878,-0.2050354872587703,115497.31419418087,79496.45127412297,112859.7927268424,-29.561760345838685,2023-11
2023-11-06 00:00:00+00:00,130.25,128.05882,16,0.008907775721630928,2.1911773681640625,1.6822858872660749,39.22763859475873,-0.34904770476188673,High Volatility,129.1000061,-1,-0.008907775721630928,True,0.001,-0.00990777572163093,0.16526138365473386,-0.21291181735766607,116526.13836547338,78708.8182642334,112859.7927268424,-30.2596466265586,2023-11
2023-11-07 00:00:00+00:00,130.9700012,128.93248,16,0.005527840307101739,2.0375213416015754,1.5557160593517465,39.212551500831324,-0.3547617619047685,High Volatility,130.25,-1,-0.005527840307101739,False,0.0,-0.005527840307101739,0.1717027624996097,-0.21726271513891982,117170.27624996097,78273.72848610801,112859.7927268424,-30.645160162967844,2023-11
2023-11-08 00:00:00+00:00,131.8399963,128.93248,16,0.00664270513880072,2.907516441601558,2.205337168688587,39.33495209236403,-0.29619053809523166,High Volatility,130.9700012,-1,-0.00664270513880072,False,0.0,-0.00664270513880072,0.17948603846121292,-0.22246220812339745,117948.60384612129,77753.77918766026,112859.7927268424,-31.10586391395399,2023-11
2023-11-09 00:00:00+00:00,130.2400055,128.93248,16,-0.012135852889128107,1.3075256416015577,1.0039354932318072,38.7943949935365,-0.4909522666666817,High Volatility,131.8399963,-1,0.012135852889128107,False,0.0,0.012135852889128107,0.16517196941366707,-0.21302612386544562,116517.19694136671,78697.38761345544,112859.7927268424,-30.26977481349017,2023-11
